,dtahorgeracao,nroempresa,nrocarga,coddepossepar,destino,tipentrega,pesototal,mcubtotal,especieendereco,nrobox,statuscarga,valorcarga,seqpessoa,sequenciacliente,sequenciarota,tiplote,tipseparacao,coddepossepar,qtdembsolicitada,qtdembseparada,codrua,nropredio,nroapartamento,nrosala,especieendereco,indterreoaereo,qtdatual,statusendereco,tipespecie,seqproduto,desccompleta,reffabricante,especificdetalhada,pzovalidadedia,indprecozerobalanca,seqfamilia,tipcodigo,codacesso,qtdproduto,qtdunidemb,altura,largura,profundidade,pesobruto,pesoliquido
404,2019-05-28 22:47:07,1,173567,01,FPOLAGOA,E,2110,5.96768419,A,61,S,0.0,36492,6,11,FA,FR,01,1.0,1.0,R06,64,1,101,A,T,747.0,O,P,28024,PESSEGO CALDA NEUMANN METADES 450GR EXTRA,80,450G,360.0,N,27298,E,7896040908122,1.0,1.0,11.7,10.2,11.7,0.85,0.45
405,2019-05-28 22:47:07,1,173567,01,FPOLAGOA,E,2110,5.96768419,A,61,S,0.0,36492,6,11,FA,FR,01,3.0,3.0,R07,57,1,201,A,T,513.0,O,P,11293,LEITE COCO DO VALE 200ML,1003,200 ML,540.0,N,10603,D,17898370100013,24.0,24.0,14.5,26.5,37.0,8.045,8.045
406,2019-05-28 22:47:07,1,173567,01,FPOLAGOA,E,2110,5.96768419,A,61,S,0.0,36492,6,11,FA,FR,01,3.0,3.0,R07,57,1,201,A,T,513.0,O,P,11293,LEITE COCO DO VALE 200ML,1003,200 ML,540.0,N,10603,E,7898370100016,1.0,1.0,13.5,4.5,4.5,0.322,0.322
407,2019-05-28 22:47:07,1,173567,01,FPOLAGOA,E,2110,5.96768419,A,61,S,0.0,36492,6,11,FA,FR,01,2.0,2.0,R08,6,1,101,A,T,999.0,O,P,1598,CAFE MELITTA 500 GR TRADICIONAL,590.1,500 GR,540.0,N,1158,D,17891021006122,20.0,20.0,19.0,35.0,45.0,11.186,11.186
408,2019-05-28 22:47:07,1,173567,01,FPOLAGOA,E,2110,5.96768419,A,61,S,0.0,36492,6,11,FA,FR,01,2.0,2.0,R08,6,1,101,A,T,999.0,O,P,1598,CAFE MELITTA 500 GR TRADICIONAL,590.1,500 GR,540.0,N,1158,E,7891021006125,1.0,1.0,11.1,18.2,6.8,0.539,0.539
409,2019-05-28 22:47:07,1,173567,01,FPOLAGOA,E,2110,5.96768419,A,61,S,0.0,36492,6,11,FA,FR,01,2.0,2.0,R08,6,1,101,A,T,999.0,O,P,1598,CAFE MELITTA 500 GR TRADICIONAL,590.1,500 GR,540.0,N,1158,I,1225114,1.0,1.0,11.1,18.2,6.8,0.539,0.539
410,2019-05-28 22:47:07,1,173567,01,FPOLAGOA,E,2110,5.96768419,A,61,S,0.0,36492,6,11,FG,FR,01,2.0,2.0,R13,8,1,101,A,T,121.0,O,P,1453,OLEO GIRASSOL SALADA 900ML,111910,900 ML,270.0,N,1045,D,17891107111917,20.0,20.0,32.1,26.2,40.1,17.415,18.0
411,2019-05-28 22:47:07,1,173567,01,FPOLAGOA,E,2110,5.96768419,A,61,S,0.0,36492,6,11,FG,FR,01,2.0,2.0,R13,8,1,101,A,T,121.0,O,P,1453,OLEO GIRASSOL SALADA 900ML,111910,900 ML,270.0,N,1045,E,7891107111910,1.0,1.0,25.7,7.8,7.8,0.852,0.9
412,2019-05-28 22:47:07,1,173567,01,FPOLAGOA,E,2110,5.96768419,A,61,S,0.0,36492,6,11,FG,FR,01,2.0,2.0,R13,8,1,101,A,T,121.0,O,P,1453,OLEO GIRASSOL SALADA 900ML,111910,900 ML,270.0,N,1045,I,3706114,1.0,1.0,25.7,7.8,7.8,0.852,0.9
413,2019-05-28 22:47:07,1,173567,01,FPOLAGOA,E,2110,5.96768419,A,61,S,0.0,36492,6,11,FG,FR,01,1.0,1.0,R12,16,1,101,A,T,257.0,O,P,842,COLORIFICO SINHA 500GR,3054,500 GR,150.0,N,619,D,47892300030600,20.0,20.0,14.0,30.0,39.0,10.244,10.244
414,2019-05-28 22:47:07,1,173567,01,FPOLAGOA,E,2110,5.96768419,A,61,S,0.0,36492,6,11,FG,FR,01,1.0,1.0,R12,16,1,101,A,T,257.0,O,P,842,COLORIFICO SINHA 500GR,3054,500 GR,150.0,N,619,E,7892300030602,1.0,1.0,5.0,10.0,4.0,0.514,0.514
415,2019-05-28 22:47:07,1,173567,01,FPOLAGOA,E,2110,5.96768419,A,61,S,0.0,36492,6,11,FG,FR,01,1.0,1.0,R12,16,1,101,A,T,257.0,O,P,842,COLORIFICO SINHA 500GR,3054,500 GR,150.0,N,619,I,1538220,1.0,1.0,5.0,10.0,4.0,0.514,0.514
416,2019-05-28 22:47:07,1,173567,01,FPOLAGOA,E,2110,5.96768419,A,61,S,0.0,36492,6,11,CO,CO,01,1.0,1.0,BCO,21,1,202,A,T,1.0,O,P,27203,"AMENDOIM CROCANTE PETTIZ 1,010KG NATURAL",9001456,"1,010KG",180.0,N,26437,D,17896058507697,12.0,12.0,35.0,12.5,19.0,14.544,12.12
417,2019-05-28 22:47:07,1,173567,01,FPOLAGOA,E,2110,5.96768419,A,61,S,0.0,36492,6,11,CO,CO,01,1.0,1.0,BCO,21,1,202,A,T,1.0,O,P,27203,"AMENDOIM CROCANTE PETTIZ 1,010KG NATURAL",9001456,"1,010KG",180.0,N,26437,E,7896058507690,1.0,1.0,15.1,12.5,37.3,1.212,1.01
418,2019-05-28 22:47:07,1,173567,01,FPOLAGOA,E,2110,5.96768419,A,61,S,0.0,36492,6,11,CO,CO,01,1.0,1.0,BCO,18,1,201,A,T,264.0,O,P,291,CHICLE TRIDENT 21/5S MELANCIA,40022,21 UN,560.0,N,231,D,37895800400228,32.0,32.0,15.0,30.0,38.5,6.9,6.9
419,2019-05-28 22:47:07,1,173567,01,FPOLAGOA,E,2110,5.96768419,A,61,S,0.0,36492,6,11,CO,CO,01,1.0,1.0,BCO,18,1,201,A,T,264.0,O,P,291,CHICLE TRIDENT 21/5S MELANCIA,40022,21 UN,560.0,N,231,E,7895800400227,1.0,1.0,3.5,8.5,14.2,0.204,0.204
420,2019-05-28 22:47:07,1,173567,01,FPOLAGOA,E,2110,5.96768419,A,61,S,0.0,36492,6,11,CO,CO,01,1.0,1.0,BCO,18,1,201,A,T,264.0,O,P,291,CHICLE TRIDENT 21/5S MELANCIA,40022,21 UN,560.0,N,231,I,8409234,1.0,1.0,3.5,8.5,14.2,0.204,0.204
421,2019-05-28 22:47:07,1,173567,01,FPOLAGOA,E,2110,5.96768419,A,61,S,0.0,54583,10,11,LF,FR,01,3.0,3.0,R02,20,1,101,A,T,210.0,O,P,30085,VASSOURA ALKLIN VARRE KANTO,ALK-7912,01 UND,,N,29459,D,57897750779120,12.0,12.0,12.0,31.0,123.0,5.28,4.8
422,2019-05-28 22:47:07,1,173567,01,FPOLAGOA,E,2110,5.96768419,A,61,S,0.0,54583,10,11,LF,FR,01,3.0,3.0,R02,20,1,101,A,T,210.0,O,P,30085,VASSOURA ALKLIN VARRE KANTO,ALK-7912,01 UND,,N,29459,E,7897750779125,1.0,1.0,13.4,2.0,26.0,0.44,0.4
423,2019-05-28 22:47:07,1,173567,01,FPOLAGOA,E,2110,5.96768419,A,61,S,0.0,54583,10,11,LF,FR,01,2.0,2.0,R02,77,1,101,A,T,71.0,O,P,12153,DESINF LIMPINHA 5L PINHO,,5L,730.0,N,6521,E,7896735702615,1.0,1.0,28.0,19.0,12.0,5.149,5.0
424,2019-05-28 22:47:07,1,173567,01,FPOLAGOA,E,2110,5.96768419,A,61,S,0.0,54583,10,11,LF,FR,01,2.0,2.0,R02,73,1,101,A,T,78.0,O,P,7280,DESINF LIMPINHA 5L LAVANDA,,5L,730.0,N,6521,E,7896735702578,1.0,1.0,28.0,19.0,12.0,5.149,5.0
425,2019-05-28 22:47:07,1,173567,01,FPOLAGOA,E,2110,5.96768419,A,61,S,0.0,54583,10,11,LF,FR,01,2.0,2.0,R02,76,1,101,A,T,60.0,O,P,1466,DETERGENTE LIMPINHA NEUTRO 5L,,"5,0 LT",730.0,N,1054,E,7896735700093,1.0,1.0,28.0,19.0,12.0,5.42,5.42
426,2019-05-28 22:47:07,1,173567,01,FPOLAGOA,E,2110,5.96768419,A,61,S,0.0,54583,10,11,LF,FR,01,2.0,2.0,R02,76,1,101,A,T,60.0,O,P,1466,DETERGENTE LIMPINHA NEUTRO 5L,,"5,0 LT",730.0,N,1054,E,7896735701649,1.0,1.0,28.0,19.0,12.0,5.42,5.42
427,2019-05-28 22:47:07,1,173567,01,FPOLAGOA,E,2110,5.96768419,A,61,S,0.0,54583,10,11,LF,FR,01,2.0,2.0,R02,76,1,101,A,T,60.0,O,P,1466,DETERGENTE LIMPINHA NEUTRO 5L,,"5,0 LT",730.0,N,1054,I,1378012,1.0,1.0,28.0,19.0,12.0,5.42,5.42
428,2019-05-28 22:47:07,1,173567,01,FPOLAGOA,E,2110,5.96768419,A,61,S,0.0,54583,10,11,LF,FR,01,2.0,2.0,R03,97,1,101,A,T,62.0,O,P,1465,AGUA SANITARIA LIMPINHA 5L,,"5,0 LT",60.0,N,1053,E,7896735700307,1.0,1.0,28.0,19.0,12.0,5.414,5.0
429,2019-05-28 22:47:07,1,173567,01,FPOLAGOA,E,2110,5.96768419,A,61,S,0.0,54583,10,11,LF,FR,01,2.0,2.0,R03,97,1,101,A,T,62.0,O,P,1465,AGUA SANITARIA LIMPINHA 5L,,"5,0 LT",60.0,N,1053,I,7039913,1.0,1.0,28.0,19.0,12.0,5.414,5.0
430,2019-05-28 22:47:07,1,173567,01,FPOLAGOA,E,2110,5.96768419,A,61,S,0.0,54583,10,11,FA,FR,01,4.0,4.0,R09,46,1,101,A,T,310.0,O,P,28607,BATATA TONYS 160G CHEESE,,,540.0,N,27938,D,17898111554389,14.0,14.0,24.0,22.0,40.0,3.206,2.24
431,2019-05-28 22:47:07,1,173567,01,FPOLAGOA,E,2110,5.96768419,A,61,S,0.0,54583,10,11,FA,FR,01,4.0,4.0,R09,46,1,101,A,T,310.0,O,P,28607,BATATA TONYS 160G CHEESE,,,540.0,N,27938,E,7898111554382,1.0,1.0,23.0,8.0,8.0,0.229,0.16
432,2019-05-28 22:47:07,1,173567,01,FPOLAGOA,E,2110,5.96768419,A,61,S,0.0,54583,10,11,FA,FR,01,4.0,4.0,R08,62,1,101,A,T,461.0,O,P,28606,BATATA TONYS 160G CHURRASCO,,,540.0,N,27938,D,17898111554372,14.0,14.0,24.0,22.0,40.0,3.206,2.24
433,2019-05-28 22:47:07,1,173567,01,FPOLAGOA,E,2110,5.96768419,A,61,S,0.0,54583,10,11,FA,FR,01,4.0,4.0,R08,62,1,101,A,T,461.0,O,P,28606,BATATA TONYS 160G CHURRASCO,,,540.0,N,27938,E,7898111554375,1.0,1.0,23.0,8.0,8.0,0.229,0.16
434,2019-05-28 22:47:07,1,173567,01,FPOLAGOA,E,2110,5.96768419,A,61,S,0.0,54583,10,11,FA,FR,01,4.0,4.0,R09,45,1,101,A,T,547.0,O,P,28605,BATATA TONYS 160G CREME DE CEBOLA,,,540.0,N,27938,D,17898111554365,14.0,14.0,24.0,22.0,40.0,3.206,2.24
435,2019-05-28 22:47:07,1,173567,01,FPOLAGOA,E,2110,5.96768419,A,61,S,0.0,54583,10,11,FA,FR,01,4.0,4.0,R09,45,1,101,A,T,547.0,O,P,28605,BATATA TONYS 160G CREME DE CEBOLA,,,540.0,N,27938,E,7898111554368,1.0,1.0,23.0,8.0,8.0,0.229,0.16
436,2019-05-28 22:47:07,1,173567,01,FPOLAGOA,E,2110,5.96768419,A,61,S,0.0,54583,10,11,FA,FR,01,4.0,4.0,R09,44,1,101,A,T,474.0,O,P,28604,BATATA TONYS 160G ORIGINAL,,,540.0,N,27938,D,17898111554358,14.0,14.0,24.0,22.0,40.0,3.206,2.24
437,2019-05-28 22:47:07,1,173567,01,FPOLAGOA,E,2110,5.96768419,A,61,S,0.0,54583,10,11,FA,FR,01,4.0,4.0,R09,44,1,101,A,T,474.0,O,P,28604,BATATA TONYS 160G ORIGINAL,,,540.0,N,27938,E,7898111554351,1.0,1.0,23.0,8.0,8.0,0.229,0.16
438,2019-05-28 22:47:07,1,173567,01,FPOLAGOA,E,2110,5.96768419,A,61,S,0.0,54583,10,11,FA,FR,01,3.0,3.0,R08,91,1,202,A,T,59.0,O,P,1415,"AMAC CARNE QUALIMAX 1,010KG",,1 KG,365.0,N,1013,D,17891122115433,10.0,10.0,18.8,25.2,39.8,10.611,10.611
439,2019-05-28 22:47:07,1,173567,01,FPOLAGOA,E,2110,5.96768419,A,61,S,0.0,54583,10,11,FA,FR,01,3.0,3.0,R08,91,1,202,A,T,59.0,O,P,1415,"AMAC CARNE QUALIMAX 1,010KG",,1 KG,365.0,N,1013,E,7891122115436,1.0,1.0,26.0,21.0,5.0,1.039,1.039
440,2019-05-28 22:47:07,1,173567,01,FPOLAGOA,E,2110,5.96768419,A,61,S,0.0,54583,10,11,FA,FR,01,3.0,3.0,R08,91,1,202,A,T,59.0,O,P,1415,"AMAC CARNE QUALIMAX 1,010KG",,1 KG,365.0,N,1013,I,5069911,1.0,1.0,26.0,21.0,5.0,1.039,1.039
441,2019-05-28 22:47:07,1,173567,01,FPOLAGOA,E,2110,5.96768419,A,61,S,0.0,54583,10,11,FA,FR,01,2.0,2.0,R07,10,1,101,A,T,441.0,O,P,1416,AMIDO MILHO QUALIMAX 1KG,,"1,0 KG",365.0,N,1014,D,77891122113370,10.0,10.0,18.8,25.2,39.8,10.952,10.952
442,2019-05-28 22:47:07,1,173567,01,FPOLAGOA,E,2110,5.96768419,A,61,S,0.0,54583,10,11,FA,FR,01,2.0,2.0,R07,10,1,101,A,T,441.0,O,P,1416,AMIDO MILHO QUALIMAX 1KG,,"1,0 KG",365.0,N,1014,E,7891122113371,1.0,1.0,32.0,21.0,5.0,1.042,1.042
443,2019-05-28 22:47:07,1,173567,01,FPOLAGOA,E,2110,5.96768419,A,61,S,0.0,54583,10,11,FA,FR,01,2.0,2.0,R07,10,1,101,A,T,441.0,O,P,1416,AMIDO MILHO QUALIMAX 1KG,,"1,0 KG",365.0,N,1014,I,5387312,1.0,1.0,32.0,21.0,5.0,1.042,1.042
444,2019-05-28 22:47:07,1,173567,01,FPOLAGOA,E,2110,5.96768419,A,61,S,0.0,54583,10,11,CO,CO,01,1.0,1.0,BCO,68,1,101,A,T,407.0,O,P,28524,GIN TANQUERAY 750ML,724986,750 ML,,N,27838,B,5000291020720,12.0,12.0,27.0,28.0,38.0,15.6,9.0
445,2019-05-28 22:47:07,1,173567,01,FPOLAGOA,E,2110,5.96768419,A,61,S,0.0,54583,10,11,CO,CO,01,1.0,1.0,BCO,68,1,101,A,T,407.0,O,P,28524,GIN TANQUERAY 750ML,724986,750 ML,,N,27838,D,05000291020720,12.0,12.0,27.0,28.0,38.0,15.6,9.0
446,2019-05-28 22:47:07,1,173567,01,FPOLAGOA,E,2110,5.96768419,A,61,S,0.0,54583,10,11,CO,CO,01,1.0,1.0,BCO,68,1,101,A,T,407.0,O,P,28524,GIN TANQUERAY 750ML,724986,750 ML,,N,27838,E,5000291020706,1.0,1.0,23.0,9.0,6.0,1.3,0.75
447,2019-05-28 22:47:07,1,173567,01,FPOLAGOA,E,2110,5.96768419,A,61,S,0.0,40985,19,13,LF,FR,01,5.0,5.0,R04,89,1,101,A,T,105.0,O,P,38925,SC LIXO TOTE RL 59X62 C/25 30L ,241,30 L,,N,37842,D,27898670410024,15.0,15.0,13.0,24.0,44.0,4.44,4.44
448,2019-05-28 22:47:07,1,173567,01,FPOLAGOA,E,2110,5.96768419,A,61,S,0.0,40985,19,13,LF,FR,01,5.0,5.0,R04,89,1,101,A,T,105.0,O,P,38925,SC LIXO TOTE RL 59X62 C/25 30L ,241,30 L,,N,37842,E,7898670410020,1.0,1.0,4.0,9.0,23.0,0.296,0.296
449,2019-05-28 22:47:07,1,173567,01,FPOLAGOA,E,2110,5.96768419,A,61,S,0.0,40985,19,13,LF,FR,01,1.0,1.0,R05,84,1,203,A,T,450.0,O,P,35244,ISQUEIRO BIC MAXI BANDEJA,868794,C/50,,N,34419,B,070330631212,50.0,50.0,13.9,15.2,16.4,1.119,1.119
450,2019-05-28 22:47:07,1,173567,01,FPOLAGOA,E,2110,5.96768419,A,61,S,0.0,40985,19,13,LF,FR,01,1.0,1.0,R05,84,1,203,A,T,450.0,O,P,35244,ISQUEIRO BIC MAXI BANDEJA,868794,C/50,,N,34419,D,00070330631229,300.0,300.0,20.0,17.2,46.7,33.35,33.5
451,2019-05-28 22:47:07,1,173567,01,FPOLAGOA,E,2110,5.96768419,A,61,S,0.0,40985,19,13,LF,FR,01,1.0,1.0,R05,84,1,203,A,T,450.0,O,P,35244,ISQUEIRO BIC MAXI BANDEJA,868794,C/50,,N,34419,E,70330909229,1.0,1.0,13.9,15.2,16.4,0.119,0.022
452,2019-05-28 22:47:07,1,173567,01,FPOLAGOA,E,2110,5.96768419,A,61,S,0.0,40985,19,13,LF,FR,01,5.0,5.0,R05,3,1,101,A,T,161.0,O,P,35165,AP BARBEAR BIC SENSITIVE LEV 7 PG5,904377,C/7,,N,34380,B,070330728509,1.0,1.0,21.4,1.0,34.3,0.085,0.005
453,2019-05-28 22:47:07,1,173567,01,FPOLAGOA,E,2110,5.96768419,A,61,S,0.0,40985,19,13,LF,FR,01,5.0,5.0,R05,3,1,101,A,T,161.0,O,P,35165,AP BARBEAR BIC SENSITIVE LEV 7 PG5,904377,C/7,,N,34380,D,00070330729674,128.0,128.0,26.0,38.0,45.0,10.88,0.64
454,2019-05-28 22:47:07,1,173567,01,FPOLAGOA,E,2110,5.96768419,A,61,S,0.0,40985,19,13,LF,FR,01,10.0,10.0,R02,99,1,102,A,T,335.0,O,P,21137,SABAO BARRA G SOL 200GR UN NEUTRO,606381,200GR,365.0,N,20295,D,17896404606388,50.0,50.0,21.0,21.8,26.1,10.6,10.0
455,2019-05-28 22:47:07,1,173567,01,FPOLAGOA,E,2110,5.96768419,A,61,S,0.0,40985,19,13,LF,FR,01,10.0,10.0,R02,99,1,102,A,T,335.0,O,P,21137,SABAO BARRA G SOL 200GR UN NEUTRO,606381,200GR,365.0,N,20295,E,7896404606381,1.0,1.0,4.0,5.0,9.6,0.21,0.2
456,2019-05-28 22:47:07,1,173567,01,FPOLAGOA,E,2110,5.96768419,A,61,S,0.0,40985,19,13,LF,FR,01,1.0,1.0,R02,54,1,101,A,T,388.0,O,P,7635,ESPONJA SCOTCH BRITE DUPLA FACE 1DP C/10,JH15A9,C10,1000.0,N,6894,D,57891040094818,10.0,10.0,25.5,28.5,38.0,4.504,4.504
457,2019-05-28 22:47:07,1,173567,01,FPOLAGOA,E,2110,5.96768419,A,61,S,0.0,40985,19,13,LF,FR,01,1.0,1.0,R02,54,1,101,A,T,388.0,O,P,7635,ESPONJA SCOTCH BRITE DUPLA FACE 1DP C/10,JH15A9,C10,1000.0,N,6894,E,7891040094813,1.0,1.0,0.2,11.0,75.0,0.086,0.086
458,2019-05-28 22:47:07,1,173567,01,FPOLAGOA,E,2110,5.96768419,A,61,S,0.0,40985,19,13,LF,FR,01,1.0,1.0,R02,50,1,101,A,T,4566.0,O,P,2387,LA DE ACO BOMBRIL 60GR,1101,08 UN,1095.0,N,1817,D,17891022101116,140.0,140.0,59.0,24.0,57.0,9.395,9.395
459,2019-05-28 22:47:07,1,173567,01,FPOLAGOA,E,2110,5.96768419,A,61,S,0.0,40985,19,13,LF,FR,01,1.0,1.0,R02,50,1,101,A,T,4566.0,O,P,2387,LA DE ACO BOMBRIL 60GR,1101,08 UN,1095.0,N,1817,D,17891022860211,140.0,140.0,59.0,24.0,57.0,9.395,9.395
460,2019-05-28 22:47:07,1,173567,01,FPOLAGOA,E,2110,5.96768419,A,61,S,0.0,40985,19,13,LF,FR,01,1.0,1.0,R02,50,1,101,A,T,4566.0,O,P,2387,LA DE ACO BOMBRIL 60GR,1101,08 UN,1095.0,N,1817,E,7891022101003,1.0,1.0,22.2,1.7,14.6,0.063,0.063
461,2019-05-28 22:47:07,1,173567,01,FPOLAGOA,E,2110,5.96768419,A,61,S,0.0,40985,19,13,LF,FR,01,1.0,1.0,R02,50,1,101,A,T,4566.0,O,P,2387,LA DE ACO BOMBRIL 60GR,1101,08 UN,1095.0,N,1817,E,7891022101119,14.0,14.0,22.2,11.8,29.1,0.93,0.93
462,2019-05-28 22:47:07,1,173567,01,FPOLAGOA,E,2110,5.96768419,A,61,S,0.0,40985,19,13,LF,FR,01,1.0,1.0,R02,50,1,101,A,T,4566.0,O,P,2387,LA DE ACO BOMBRIL 60GR,1101,08 UN,1095.0,N,1817,E,7891022860238,14.0,14.0,22.2,11.8,29.1,0.93,0.93
463,2019-05-28 22:47:07,1,173567,01,FPOLAGOA,E,2110,5.96768419,A,61,S,0.0,40985,19,13,LF,FR,01,12.0,12.0,R03,61,1,101,A,T,2320.0,O,P,552,SABAO PO GIRANDO SOL DIA DIA 500GR AZUL,606589,500 GR,365.0,N,390,D,17896404606586,24.0,24.0,46.0,25.0,12.0,11.3,12.0
464,2019-05-28 22:47:07,1,173567,01,FPOLAGOA,E,2110,5.96768419,A,61,S,0.0,40985,19,13,LF,FR,01,12.0,12.0,R03,61,1,101,A,T,2320.0,O,P,552,SABAO PO GIRANDO SOL DIA DIA 500GR AZUL,606589,500 GR,365.0,N,390,E,7896404606589,1.0,1.0,21.0,14.5,4.0,0.57,0.5
465,2019-05-28 22:47:07,1,173567,01,FPOLAGOA,E,2110,5.96768419,A,61,S,0.0,40985,19,13,LF,FR,01,12.0,12.0,R03,61,1,101,A,T,2320.0,O,P,552,SABAO PO GIRANDO SOL DIA DIA 500GR AZUL,606589,500 GR,365.0,N,390,I,7361812,1.0,1.0,21.0,14.5,4.0,0.57,0.5
466,2019-05-28 22:47:07,1,173567,01,FPOLAGOA,E,2110,5.96768419,A,61,S,0.0,40985,19,13,FA,FR,01,12.0,12.0,R08,88,1,101,A,T,332.0,O,P,26782,EXTRATO TOMATE BONARE 190G SCH,1110419,190G,720.0,N,25996,D,17898905153965,24.0,24.0,20.0,23.0,40.0,4.56,4.56
467,2019-05-28 22:47:07,1,173567,01,FPOLAGOA,E,2110,5.96768419,A,61,S,0.0,40985,19,13,FA,FR,01,12.0,12.0,R08,88,1,101,A,T,332.0,O,P,26782,EXTRATO TOMATE BONARE 190G SCH,1110419,190G,720.0,N,25996,E,7898905153968,1.0,1.0,18.8,19.0,31.2,0.19,0.19
468,2019-05-28 22:47:07,1,173567,01,FPOLAGOA,E,2110,5.96768419,A,61,S,0.0,40985,19,13,FA,FR,01,9.0,9.0,R08,32,1,101,A,T,3963.0,O,P,714,CREME LEITE PIRACANJUBA 200G TP,12201,200 ML,100.0,N,528,D,17898215151781,27.0,27.0,9.0,19.5,19.5,5.74,5.74
469,2019-05-28 22:47:07,1,173567,01,FPOLAGOA,E,2110,5.96768419,A,61,S,0.0,40985,19,13,FA,FR,01,9.0,9.0,R08,32,1,101,A,T,3963.0,O,P,714,CREME LEITE PIRACANJUBA 200G TP,12201,200 ML,100.0,N,528,E,7898215151784,1.0,1.0,8.6,6.5,4.1,0.209,0.209
470,2019-05-28 22:47:07,1,173567,01,FPOLAGOA,E,2110,5.96768419,A,61,S,0.0,40985,19,13,FA,FR,01,9.0,9.0,R08,32,1,101,A,T,3963.0,O,P,714,CREME LEITE PIRACANJUBA 200G TP,12201,200 ML,100.0,N,528,I,8475710,1.0,1.0,8.6,6.5,4.1,0.209,0.209
471,2019-05-28 22:47:07,1,173567,01,FPOLAGOA,E,2110,5.96768419,A,61,S,0.0,40985,19,13,FA,FR,01,9.0,9.0,R06,67,1,101,A,T,2489.0,O,P,716,LEITE COND PIRACANJUBA 395G TP,12301,395 GR,200.0,N,530,D,17898215152009,27.0,27.0,12.5,20.2,20.2,10.665,10.665
472,2019-05-28 22:47:07,1,173567,01,FPOLAGOA,E,2110,5.96768419,A,61,S,0.0,40985,19,13,FA,FR,01,9.0,9.0,R06,67,1,101,A,T,2489.0,O,P,716,LEITE COND PIRACANJUBA 395G TP,12301,395 GR,200.0,N,530,E,7898215152002,1.0,1.0,12.1,6.5,4.1,0.395,0.395
473,2019-05-28 22:47:07,1,173567,01,FPOLAGOA,E,2110,5.96768419,A,61,S,0.0,40985,19,13,FA,FR,01,9.0,9.0,R06,67,1,101,A,T,2489.0,O,P,716,LEITE COND PIRACANJUBA 395G TP,12301,395 GR,200.0,N,530,I,8539314,1.0,1.0,12.1,6.5,4.1,0.395,0.395
474,2019-05-28 22:47:07,1,173567,01,FPOLAGOA,E,2110,5.96768419,A,61,S,0.0,40985,19,13,FG,FR,01,3.0,3.0,R13,10,1,101,A,T,376.0,O,P,1360,CACHACA 51 PIRASSUNUNGA 965ML,36,965 ML,1000.0,N,977,D,17896002100011,12.0,12.0,32.0,25.0,35.0,17.47,11.58
475,2019-05-28 22:47:07,1,173567,01,FPOLAGOA,E,2110,5.96768419,A,61,S,0.0,40985,19,13,FG,FR,01,3.0,3.0,R13,10,1,101,A,T,376.0,O,P,1360,CACHACA 51 PIRASSUNUNGA 965ML,36,965 ML,1000.0,N,977,E,7896002100014,1.0,1.0,31.5,8.5,8.5,1.432,0.965
476,2019-05-28 22:47:07,1,173567,01,FPOLAGOA,E,2110,5.96768419,A,61,S,0.0,40985,19,13,FG,FR,01,3.0,3.0,R13,10,1,101,A,T,376.0,O,P,1360,CACHACA 51 PIRASSUNUNGA 965ML,36,965 ML,1000.0,N,977,I,1131616,1.0,1.0,31.5,8.5,8.5,1.432,0.965
477,2019-05-28 22:47:07,1,173567,01,FPOLAGOA,E,2110,5.96768419,A,61,S,0.0,40985,19,13,FG,FR,01,3.0,3.0,R13,17,1,101,A,T,471.0,O,P,1038,CACHACA VELHO BARREIRO 910ML,156,910 ML,1000.0,N,779,D,17896050200121,12.0,12.0,31.0,25.0,32.0,16.798,16.798
478,2019-05-28 22:47:07,1,173567,01,FPOLAGOA,E,2110,5.96768419,A,61,S,0.0,40985,19,13,FG,FR,01,3.0,3.0,R13,17,1,101,A,T,471.0,O,P,1038,CACHACA VELHO BARREIRO 910ML,156,910 ML,1000.0,N,779,E,7896050200124,1.0,1.0,30.5,7.0,7.0,1.38,1.38
479,2019-05-28 22:47:07,1,173567,01,FPOLAGOA,E,2110,5.96768419,A,61,S,0.0,40985,19,13,FG,FR,01,3.0,3.0,R13,17,1,101,A,T,471.0,O,P,1038,CACHACA VELHO BARREIRO 910ML,156,910 ML,1000.0,N,779,I,6878519,1.0,1.0,30.5,7.0,7.0,1.38,1.38
480,2019-05-28 22:47:07,1,173567,01,FPOLAGOA,E,2110,5.96768419,A,61,S,0.0,37175,4,11,FA,FR,01,12.0,12.0,R09,31,1,101,A,T,1334.0,O,P,2676,FERM QMC ROYAL 100GR PT,96000,100 GR,150.0,N,2094,D,17622300119604,72.0,72.0,21.5,23.5,34.0,8.881,8.881
481,2019-05-28 22:47:07,1,173567,01,FPOLAGOA,E,2110,5.96768419,A,61,S,0.0,37175,4,11,FA,FR,01,12.0,12.0,R09,31,1,101,A,T,1334.0,O,P,2676,FERM QMC ROYAL 100GR PT,96000,100 GR,150.0,N,2094,E,7622300119621,1.0,1.0,6.8,5.0,5.0,0.115,0.115
482,2019-05-28 22:47:07,1,173567,01,FPOLAGOA,E,2110,5.96768419,A,61,S,0.0,37175,4,11,FA,FR,01,12.0,12.0,R09,31,1,101,A,T,1334.0,O,P,2676,FERM QMC ROYAL 100GR PT,96000,100 GR,150.0,N,2094,E,7622300119607,12.0,12.0,7.0,16.0,20.5,1.373,1.373
